nivel_verificacion,n_bytes,tiempo_total_s,tiempo_total_kem_s,tiempo_total_dss_s,tiempo_total_aes_s,cpu_total,cpu_total_kem,cpu_total_dss,cpu_total_aes,memoria_promedio_kem_kb,memoria_promedio_dss_kb,memoria_promedio_aes_kb
1,10240,0.009423,0.008294,0.000003,0.001126,0.009862,0.008845,0.000009,0.001008,2.000000,3.000000,4.000000
1,10240,0.008252,0.007333,0.000003,0.000916,0.008182,0.007327,0.000004,0.000851,2.000000,4.000000,4.000000
1,10240,0.006055,0.005263,0.000003,0.000789,0.006193,0.005514,0.000003,0.000676,2.000000,3.000000,4.000000
1,102400,0.015454,0.011643,0.000004,0.003807,0.006329,0.011141,0.000016,-0.004828,3.000000,4.000000,4.000000
1,102400,0.013011,0.010179,0.000003,0.002829,0.013094,0.010201,0.000005,0.002888,2.000000,4.000000,4.000000
1,102400,0.009696,0.007091,0.000003,0.002602,0.010413,0.007665,0.000011,0.002737,2.000000,3.000000,4.000000
1,102400,0.012528,0.010357,0.000002,0.002169,0.013118,0.010833,0.000005,0.002280,2.000000,4.000000,4.000000
1,102400,0.017343,0.012825,0.000005,0.004513,0.016858,0.012930,0.000007,0.003921,2.000000,4.000000,4.000000
1,102400,0.016530,0.012760,0.000005,0.003765,0.016620,0.013045,0.000004,0.003571,2.000000,4.000000,4.000000
1,102400,0.009163,0.006573,0.000003,0.002587,0.009941,0.007289,0.000003,0.002649,2.000000,3.000000,4.000000
1,102400,0.005233,0.003759,0.000002,0.001472,0.005623,0.004013,0.000003,0.001607,3.000000,4.000000,4.000000
1,102400,0.010321,0.007928,0.000002,0.002391,0.009828,0.007420,0.000003,0.002405,3.000000,4.000000,4.000000
1,102400,0.016712,0.012639,0.000004,0.004069,0.017001,0.012711,0.000027,0.004263,2.000000,4.000000,4.000000
1,102400,0.017021,0.013319,0.000005,0.003697,0.016614,0.012688,0.000006,0.003920,2.000000,4.000000,5.000000
1,102400,0.017111,0.013311,0.000005,0.003795,0.016797,0.012843,0.000006,0.003948,3.000000,4.000000,5.000000
1,102400,0.010541,0.008013,0.000003,0.002525,0.010557,0.007912,0.000013,0.002632,2.000000,3.000000,4.000000
1,102400,0.008236,0.005777,0.000003,0.002456,0.008563,0.006090,0.000007,0.002466,2.000000,4.000000,4.000000
1,102400,0.006590,0.004736,0.000002,0.001852,0.006908,0.005015,0.000002,0.001891,2.000000,4.000000,4.000000
1,102400,0.005269,0.003732,0.000001,0.001536,0.005678,0.004118,0.000007,0.001553,2.000000,3.000000,4.000000
1,102400,0.005480,0.003651,0.000001,0.001828,0.005750,0.004017,0.000002,0.001731,2.000000,3.000000,4.000000
1,102400,0.005731,0.003467,0.000001,0.002263,0.005335,0.003796,0.000001,0.001538,2.000000,3.000000,4.000000
1,102400,0.005118,0.003559,0.000001,0.001558,0.005493,0.003926,0.000006,0.001561,2.000000,3.000000,4.000000
1,102400,0.005561,0.003664,0.000001,0.001896,0.005819,0.004058,0.000001,0.001760,2.000000,3.000000,4.000000
1,102400,0.005029,0.003528,0.000001,0.001500,0.005239,0.003837,0.000002,0.001400,2.000000,3.000000,4.000000
1,102400,0.015312,0.011919,0.000004,0.003389,0.014934,0.011249,0.000004,0.003681,2.000000,4.000000,4.000000
1,102400,0.020723,0.017116,0.000003,0.003604,0.015190,0.011504,0.000007,0.003679,2.000000,4.000000,4.000000
1,102400,0.010328,0.007038,0.000001,0.003289,0.009887,0.006616,0.000003,0.003268,3.000000,4.000000,5.000000
1,102400,0.010633,0.008542,0.000003,0.002088,0.008170,0.006048,0.000002,0.002120,2.000000,4.000000,4.000000
1,102400,0.005875,0.004293,0.000001,0.001581,0.006612,0.004911,0.000002,0.001699,2.000000,4.000000,4.000000
1,102400,0.006998,0.005265,0.000002,0.001731,0.006583,0.004893,0.000011,0.001679,2.000000,3.000000,4.000000
1,102400,0.005628,0.003767,0.000001,0.001860,0.005812,0.004083,0.000003,0.001726,2.000000,3.000000,4.000000
1,102400,0.005213,0.003711,0.000001,0.001501,0.005596,0.004071,0.000001,0.001524,2.000000,3.000000,4.000000
1,102400,0.005469,0.003829,0.000002,0.001638,0.005782,0.004166,0.000005,0.001611,2.000000,3.000000,4.000000
1,102400,0.005043,0.003619,0.000002,0.001422,0.005320,0.003856,0.000001,0.001463,2.000000,3.000000,4.000000
1,102400,0.006349,0.004026,0.000002,0.002321,0.006017,0.003527,0.000006,0.002484,2.000000,4.000000,4.000000
1,102400,0.009616,0.007341,0.000003,0.002272,0.009213,0.006820,0.000003,0.002390,2.000000,3.000000,4.000000
1,102400,0.009946,0.007422,0.000004,0.002520,0.009708,0.006695,0.000007,0.003006,3.000000,4.000000,4.000000
1,102400,0.009765,0.007194,0.000003,0.002568,0.010583,0.007792,0.000002,0.002789,2.000000,3.000000,4.000000
1,102400,0.017550,0.012606,0.000005,0.004939,0.015663,0.011230,0.000004,0.004429,2.000000,3.000000,4.000000
1,102400,0.016169,0.012507,0.000004,0.003658,0.017001,0.012902,0.000007,0.004092,2.000000,4.000000,4.000000
1,102400,0.009789,0.007032,0.000003,0.002754,0.010752,0.007898,0.000016,0.002838,2.000000,3.000000,4.000000
1,102400,0.007489,0.005523,0.000002,0.001964,0.008034,0.005945,0.000002,0.002087,2.000000,3.000000,4.000000
1,102400,0.017146,0.013417,0.000005,0.003724,0.017442,0.013353,0.000009,0.004080,2.000000,4.000000,4.000000
1,102400,0.009117,0.006185,0.000005,0.002927,0.007421,0.004260,0.000009,0.003152,2.000000,4.000000,4.000000
1,102400,0.007072,0.005132,0.000003,0.001937,0.007655,0.005602,0.000003,0.002050,2.000000,4.000000,4.000000
1,102400,0.007756,0.005603,0.000003,0.002150,0.008043,0.005774,0.000006,0.002263,2.000000,4.000000,4.000000
1,102400,0.007573,0.005531,0.000002,0.002040,0.008135,0.006062,0.000001,0.002072,2.000000,3.000000,4.000000
1,102400,0.016515,0.012650,0.000005,0.003860,0.017149,0.012939,0.000010,0.004200,2.000000,4.000000,4.000000
1,102400,0.015181,0.010830,0.000005,0.004346,0.015792,0.011021,0.000005,0.004766,2.000000,4.000000,4.000000
1,102400,0.011208,0.008210,0.000003,0.002995,0.011957,0.008884,0.000004,0.003069,2.000000,3.000000,4.000000
1,102400,0.009298,0.006866,0.000003,0.002429,0.009621,0.007072,0.000003,0.002546,2.000000,3.000000,4.000000
1,102400,0.004585,0.002995,0.000002,0.001588,0.005001,0.003284,0.000004,0.001713,2.000000,4.000000,4.000000
1,102400,0.015365,0.011744,0.000004,0.003617,0.015663,0.011692,0.000008,0.003963,2.000000,4.000000,4.000000
